"X","country","state","district","year","dyid","Serial.No.","District","calcium","SDP","Gini"
5425,"India","Tamilnadu","Karur",2007,"Karur2007",506,"Karur",108.88889,272340,0.3
5427,"India","Tamilnadu","Karur",2009,"Karur2009",506,"Karur",134.57143,316760,0.3
5428,"India","Tamilnadu","Karur",2010,"Karur2010",506,"Karur",58.285713,359961,0.3
5429,"India","Tamilnadu","Karur",2011,"Karur2011",506,"Karur",74,386508,0.3
5432,"India","Tamilnadu","Karur",2014,"Karur2014",506,"Karur",55.142857,453805,0.3
5433,"India","Tamilnadu","Karur",2015,"Karur2015",506,"Karur",63.142857,494217,0.3
5434,"India","Tamilnadu","Karur",2016,"Karur2016",506,"Karur",56.799999,528398,0.3
5435,"India","Tamilnadu","Karur",2017,"Karur2017",506,"Karur",78.199997,573224,0.3
5436,"India","Tamilnadu","Karur",2018,"Karur2018",506,"Karur",89.230766,614079,0.3
5437,"India","Kerala","Kasaragod",2000,"Kasaragod2000",270,"Kasaragod",7.0545454,79808,0.26
5438,"India","Kerala","Kasaragod",2001,"Kasaragod2001",270,"Kasaragod",6.8800001,83795,0.26
5439,"India","Kerala","Kasaragod",2002,"Kasaragod2002",270,"Kasaragod",9.090909,89927,0.26
5441,"India","Kerala","Kasaragod",2004,"Kasaragod2004",270,"Kasaragod",11.2,104776,0.26
5443,"India","Kerala","Kasaragod",2006,"Kasaragod2006",270,"Kasaragod",7.4727273,124625,0.26
5444,"India","Kerala","Kasaragod",2007,"Kasaragod2007",270,"Kasaragod",7.489655,135747,0.26
5445,"India","Kerala","Kasaragod",2008,"Kasaragod2008",270,"Kasaragod",7.5818181,144094,0.26
5446,"India","Kerala","Kasaragod",2009,"Kasaragod2009",270,"Kasaragod",8.1142855,157123,0.26
5447,"India","Kerala","Kasaragod",2010,"Kasaragod2010",270,"Kasaragod",6.5749998,167178,0.26
5448,"India","Kerala","Kasaragod",2011,"Kasaragod2011",270,"Kasaragod",5.5999999,176915,0.26
5449,"India","Kerala","Kasaragod",2012,"Kasaragod2012",270,"Kasaragod",5.2476192,188023,0.26
5450,"India","Kerala","Kasaragod",2013,"Kasaragod2013",270,"Kasaragod",6.9629631,196701,0.26
5451,"India","Kerala","Kasaragod",2014,"Kasaragod2014",270,"Kasaragod",9.4799995,206100,0.26
5452,"India","Kerala","Kasaragod",2015,"Kasaragod2015",270,"Kasaragod",8.0100002,221750,0.26
5453,"India","Kerala","Kasaragod",2016,"Kasaragod2016",270,"Kasaragod",10.85,239260,0.26
5454,"India","Kerala","Kasaragod",2017,"Kasaragod2017",270,"Kasaragod",12.113044,255206,0.26
5455,"India","Kerala","Kasaragod",2018,"Kasaragod2018",270,"Kasaragod",9.9865999,275488,0.26
5456,"India","Uttar Pradesh","Kasganj",2000,"Kasganj2000",577,"Kanshiram Nagar",16,198839,0.29
5457,"India","Uttar Pradesh","Kasganj",2001,"Kasganj2001",577,"Kanshiram Nagar",37.333332,202456,0.29
5472,"India","Uttar Pradesh","Kasganj",2016,"Kasganj2016",577,"Kanshiram Nagar",37.333332,503182,0.29
5474,"India","Uttar Pradesh","Kasganj",2018,"Kasganj2018",577,"Kanshiram Nagar",53.666668,537577,0.29
5475,"India","Jammu And Kashmir","Kathua",2000,"Kathua2000",189,"Kathua",46.906979,19623,0.24
5476,"India","Jammu And Kashmir","Kathua",2001,"Kathua2001",189,"Kathua",56.474998,20001,0.24
5477,"India","Jammu And Kashmir","Kathua",2002,"Kathua2002",189,"Kathua",66.533333,21019,0.24
5478,"India","Jammu And Kashmir","Kathua",2003,"Kathua2003",189,"Kathua",65.75,22099,0.24
5479,"India","Jammu And Kashmir","Kathua",2004,"Kathua2004",189,"Kathua",65.513512,23292,0.24
5480,"India","Jammu And Kashmir","Kathua",2005,"Kathua2005",189,"Kathua",66.769234,24371,0.24
5481,"India","Jammu And Kashmir","Kathua",2006,"Kathua2006",189,"Kathua",38.11628,25794,0.24
5482,"India","Jammu And Kashmir","Kathua",2007,"Kathua2007",189,"Kathua",45.528572,27387,0.24
5483,"India","Jammu And Kashmir","Kathua",2008,"Kathua2008",189,"Kathua",66.894737,29102,0.24
5484,"India","Jammu And Kashmir","Kathua",2009,"Kathua2009",189,"Kathua",55.657143,30512,0.24
5485,"India","Jammu And Kashmir","Kathua",2010,"Kathua2010",189,"Kathua",37.354839,32256,0.24
5487,"India","Jammu And Kashmir","Kathua",2012,"Kathua2012",189,"Kathua",68.400002,35029,0.24
5488,"India","Jammu And Kashmir","Kathua",2013,"Kathua2013",189,"Kathua",54.31818,36705,0.24
5489,"India","Jammu And Kashmir","Kathua",2014,"Kathua2014",189,"Kathua",43.565216,34945,0.24
5490,"India","Jammu And Kashmir","Kathua",2015,"Kathua2015",189,"Kathua",36.386364,41943,0.24
5491,"India","Jammu And Kashmir","Kathua",2016,"Kathua2016",189,"Kathua",54.850399,43001,0.24
5494,"India","Bihar","Katihar",2000,"Katihar2000",88,"Katihar",40.799999,62701,0.2
5495,"India","Bihar","Katihar",2001,"Katihar2001",88,"Katihar",49,59105,0.2
5498,"India","Bihar","Katihar",2004,"Katihar2004",88,"Katihar",47,70167,0.2
5499,"India","Bihar","Katihar",2005,"Katihar2005",88,"Katihar",49.333332,68419,0.2
5501,"India","Bihar","Katihar",2007,"Katihar2007",88,"Katihar",55.75,84415,0.2
5502,"India","Bihar","Katihar",2008,"Katihar2008",88,"Katihar",31.25,97284,0.2
5503,"India","Bihar","Katihar",2009,"Katihar2009",88,"Katihar",53.636364,101938,0.2
5505,"India","Bihar","Katihar",2011,"Katihar2011",88,"Katihar",41.42857,129521,0.2
5506,"India","Bihar","Katihar",2012,"Katihar2012",88,"Katihar",29.379999,134303,0.2
5507,"India","Bihar","Katihar",2013,"Katihar2013",88,"Katihar",28.461538,139961,0.2
5510,"India","Bihar","Katihar",2016,"Katihar2016",88,"Katihar",38.125,163967,0.2
5511,"India","Bihar","Katihar",2017,"Katihar2017",88,"Katihar",14,177197,0.2
5513,"India","Madhya Pradesh","Katni",2000,"Katni2000",310,"Katni",64,85664,0.35
5514,"India","Madhya Pradesh","Katni",2001,"Katni2001",310,"Katni",71.5,91792,0.35
5515,"India","Madhya Pradesh","Katni",2002,"Katni2002",310,"Katni",68.375,87005,0.35
5517,"India","Madhya Pradesh","Katni",2004,"Katni2004",310,"Katni",88.699997,99940,0.35
5518,"India","Madhya Pradesh","Katni",2005,"Katni2005",310,"Katni",71.090912,104975,0.35
5519,"India","Madhya Pradesh","Katni",2006,"Katni2006",310,"Katni",84.92308,114545,0.35
5520,"India","Madhya Pradesh","Katni",2007,"Katni2007",310,"Katni",69.384613,119958,0.35
5521,"India","Madhya Pradesh","Katni",2008,"Katni2008",310,"Katni",78,135124,0.35
5522,"India","Madhya Pradesh","Katni",2009,"Katni2009",310,"Katni",57.875,147933,0.35
5523,"India","Madhya Pradesh","Katni",2010,"Katni2010",310,"Katni",46.923077,155701,0.35
5524,"India","Madhya Pradesh","Katni",2011,"Katni2011",310,"Katni",59.375,169600,0.35
5525,"India","Madhya Pradesh","Katni",2012,"Katni2012",310,"Katni",14.875,184305,0.35
5526,"India","Madhya Pradesh","Katni",2013,"Katni2013",310,"Katni",60.5,193761,0.35
5527,"India","Madhya Pradesh","Katni",2014,"Katni2014",310,"Katni",42.125,203761,0.35
5528,"India","Madhya Pradesh","Katni",2015,"Katni2015",310,"Katni",50.400002,222663,0.35
5529,"India","Madhya Pradesh","Katni",2016,"Katni2016",310,"Katni",65.875,251943,0.35
5530,"India","Madhya Pradesh","Katni",2017,"Katni2017",310,"Katni",54.722221,265451,0.35
5531,"India","Madhya Pradesh","Katni",2018,"Katni2018",310,"Katni",77.428574,289720,0.35
5532,"India","Uttar Pradesh","Kaushambi",2000,"Kaushambi2000",606,"Kaushambi",22.4,198839,0.27
5548,"India","Uttar Pradesh","Kaushambi",2016,"Kaushambi2016",606,"Kaushambi",46.5,503182,0.27
5550,"India","Uttar Pradesh","Kaushambi",2018,"Kaushambi2018",606,"Kaushambi",24,537577,0.27
5560,"India","Odisha","Kendrapara",2009,"Kendrapara2009",403,"Kendrapara",60,93957,0.21
5563,"India","Odisha","Kendrapara",2012,"Kendrapara2012",403,"Kendrapara",103,109755,0.21
5564,"India","Odisha","Kendrapara",2013,"Kendrapara2013",403,"Kendrapara",31.125,118290,0.21
5565,"India","Odisha","Kendrapara",2014,"Kendrapara2014",403,"Kendrapara",41.36842,119716,0.21
5566,"India","Odisha","Kendrapara",2015,"Kendrapara2015",403,"Kendrapara",55.866665,128474,0.21
5568,"India","Odisha","Kendrapara",2017,"Kendrapara2017",403,"Kendrapara",39.058823,160442,0.21
5569,"India","Odisha","Kendrapara",2018,"Kendrapara2018",403,"Kendrapara",36.57143,171679,0.21
5579,"India","Odisha","Kendujhar",2009,"Kendujhar2009",418,"Kendujhar",33.488373,93957,0.3
5582,"India","Odisha","Kendujhar",2012,"Kendujhar2012",418,"Kendujhar",36.400002,109755,0.3
5583,"India","Odisha","Kendujhar",2013,"Kendujhar2013",418,"Kendujhar",42,118290,0.3
5584,"India","Odisha","Kendujhar",2014,"Kendujhar2014",418,"Kendujhar",31.606558,119716,0.3
5585,"India","Odisha","Kendujhar",2015,"Kendujhar2015",418,"Kendujhar",36.034481,128474,0.3
5587,"India","Odisha","Kendujhar",2017,"Kendujhar2017",418,"Kendujhar",39.34375,160442,0.3
5588,"India","Odisha","Kendujhar",2018,"Kendujhar2018",418,"Kendujhar",36.066666,171679,0.3
5589,"India","Bihar","Khagaria",2000,"Khagaria2000",60,"Khagaria",24,62701,0.2
5594,"India","Bihar","Khagaria",2005,"Khagaria2005",60,"Khagaria",44,68419,0.2
5596,"India","Bihar","Khagaria",2007,"Khagaria2007",60,"Khagaria",62,84415,0.2
5597,"India","Bihar","Khagaria",2008,"Khagaria2008",60,"Khagaria",51.599998,97284,0.2
5598,"India","Bihar","Khagaria",2009,"Khagaria2009",60,"Khagaria",46.666668,101938,0.2
5599,"India","Bihar","Khagaria",2010,"Khagaria2010",60,"Khagaria",75,117503,0.2
5600,"India","Bihar","Khagaria",2011,"Khagaria2011",60,"Khagaria",47.714287,129521,0.2
5601,"India","Bihar","Khagaria",2012,"Khagaria2012",60,"Khagaria",8.5,134303,0.2
5602,"India","Bihar","Khagaria",2013,"Khagaria2013",60,"Khagaria",17.272728,139961,0.2
5605,"India","Bihar","Khagaria",2016,"Khagaria2016",60,"Khagaria",55,163967,0.2
5612,"India","Telangana","Khammam",2004,"Khammam2004",531,"Khammam",75.727272,79916,0.23
5613,"India","Telangana","Khammam",2005,"Khammam2005",531,"Khammam",60.727272,92751,0.23
5614,"India","Telangana","Khammam",2006,"Khammam2006",531,"Khammam",134,102977,0.23
5615,"India","Telangana","Khammam",2007,"Khammam2007",531,"Khammam",96.75,113456,0.23
5616,"India","Telangana","Khammam",2008,"Khammam2008",531,"Khammam",88.444443,128918,0.23
5617,"India","Telangana","Khammam",2009,"Khammam2009",531,"Khammam",101,129267,0.23
5618,"India","Telangana","Khammam",2010,"Khammam2010",531,"Khammam",101.33334,152123,0.23
5619,"India","Telangana","Khammam",2011,"Khammam2011",531,"Khammam",91.111115,160602,0.23
5621,"India","Telangana","Khammam",2013,"Khammam2013",531,"Khammam",87.599998,172681,0.23
5622,"India","Telangana","Khammam",2014,"Khammam2014",531,"Khammam",64.588234,184192,0.23
5623,"India","Telangana","Khammam",2015,"Khammam2015",531,"Khammam",70,205923,0.23
5624,"India","Telangana","Khammam",2016,"Khammam2016",531,"Khammam",88.333336,225108,0.23
5625,"India","Telangana","Khammam",2017,"Khammam2017",531,"Khammam",83.294121,246058,0.23
5626,"India","Telangana","Khammam",2018,"Khammam2018",531,"Khammam",100.1875,268926,0.23
5627,"India","Madhya Pradesh","Khargone",2000,"Khargone2000",307,"West Nimar",124,85664,0.24
5628,"India","Madhya Pradesh","Khargone",2001,"Khargone2001",307,"West Nimar",64,91792,0.24
5629,"India","Madhya Pradesh","Khargone",2002,"Khargone2002",307,"West Nimar",112,87005,0.24
5631,"India","Madhya Pradesh","Khargone",2004,"Khargone2004",307,"West Nimar",60,99940,0.24
5632,"India","Madhya Pradesh","Khargone",2005,"Khargone2005",307,"West Nimar",50,104975,0.24
5634,"India","Madhya Pradesh","Khargone",2007,"Khargone2007",307,"West Nimar",64,119958,0.24
5635,"India","Madhya Pradesh","Khargone",2008,"Khargone2008",307,"West Nimar",140,135124,0.24
5636,"India","Madhya Pradesh","Khargone",2009,"Khargone2009",307,"West Nimar",88,147933,0.24
5637,"India","Madhya Pradesh","Khargone",2010,"Khargone2010",307,"West Nimar",164,155701,0.24
5638,"India","Madhya Pradesh","Khargone",2011,"Khargone2011",307,"West Nimar",76,169600,0.24
5640,"India","Madhya Pradesh","Khargone",2013,"Khargone2013",307,"West Nimar",84,193761,0.24
5641,"India","Madhya Pradesh","Khargone",2014,"Khargone2014",307,"West Nimar",66,203761,0.24
5642,"India","Madhya Pradesh","Khargone",2015,"Khargone2015",307,"West Nimar",52,222663,0.24
5643,"India","Madhya Pradesh","Khargone",2016,"Khargone2016",307,"West Nimar",44,251943,0.24
5644,"India","Madhya Pradesh","Khargone",2017,"Khargone2017",307,"West Nimar",75,265451,0.24
5645,"India","Madhya Pradesh","Khargone",2018,"Khargone2018",307,"West Nimar",61,289720,0.24
5646,"India","Gujarat","Kheda",2000,"Kheda2000",141,"Kheda",75,118544,0.22
5648,"India","Gujarat","Kheda",2002,"Kheda2002",141,"Kheda",100,139353,0.22
5650,"India","Gujarat","Kheda",2004,"Kheda2004",141,"Kheda",84.5,172265,0.22
5651,"India","Gujarat","Kheda",2005,"Kheda2005",141,"Kheda",49.714287,197270,0.22
5652,"India","Gujarat","Kheda",2006,"Kheda2006",141,"Kheda",44.666668,213954,0.22
5653,"India","Gujarat","Kheda",2007,"Kheda2007",141,"Kheda",70.285713,239253,0.22
5654,"India","Gujarat","Kheda",2008,"Kheda2008",141,"Kheda",40.444443,249480,0.22
5655,"India","Gujarat","Kheda",2009,"Kheda2009",141,"Kheda",47.599998,284732,0.22
5656,"India","Gujarat","Kheda",2010,"Kheda2010",141,"Kheda",70.400002,315892,0.22
5657,"India","Gujarat","Kheda",2011,"Kheda2011",141,"Kheda",55.200001,336886,0.22
5658,"India","Gujarat","Kheda",2012,"Kheda2012",141,"Kheda",73.714287,377257,0.22
5659,"India","Gujarat","Kheda",2013,"Kheda2013",141,"Kheda",95.63636,405603,0.22
5660,"India","Gujarat","Kheda",2014,"Kheda2014",141,"Kheda",78.545456,446157,0.22
5661,"India","Gujarat","Kheda",2015,"Kheda2015",141,"Kheda",76.85714,489877,0.22
5662,"India","Gujarat","Kheda",2016,"Kheda2016",141,"Kheda",131.66667,533602,0.22
5663,"India","Gujarat","Kheda",2017,"Kheda2017",141,"Kheda",116.28571,598463,0.22
5664,"India","Gujarat","Kheda",2018,"Kheda2018",141,"Kheda",149.60001,654033,0.22
5665,"India","Uttar Pradesh","Kheri",2000,"Kheri2000",565,"Kheri",32.5,198839,0.24
5666,"India","Uttar Pradesh","Kheri",2001,"Kheri2001",565,"Kheri",39.555557,202456,0.24
5669,"India","Uttar Pradesh","Kheri",2004,"Kheri2004",565,"Kheri",29.75,231029,0.24
5681,"India","Uttar Pradesh","Kheri",2016,"Kheri2016",565,"Kheri",41,503182,0.24
5683,"India","Uttar Pradesh","Kheri",2018,"Kheri2018",565,"Kheri",36,537577,0.24
5693,"India","Odisha","Khordha",2009,"Khordha2009",406,"Khordha",29,93957,0.4
5696,"India","Odisha","Khordha",2012,"Khordha2012",406,"Khordha",35.900002,109755,0.4
5697,"India","Odisha","Khordha",2013,"Khordha2013",406,"Khordha",27.307692,118290,0.4
5698,"India","Odisha","Khordha",2014,"Khordha2014",406,"Khordha",16.933332,119716,0.4
5699,"India","Odisha","Khordha",2015,"Khordha2015",406,"Khordha",24.056337,128474,0.4
5701,"India","Odisha","Khordha",2017,"Khordha2017",406,"Khordha",21.256948,160442,0.4
5702,"India","Odisha","Khordha",2018,"Khordha2018",406,"Khordha",28.827587,171679,0.4
5707,"India","Jharkhand","Khunti",2004,"Khunti2004",208,"Khunti",44.5,53056,0.23
5708,"India","Jharkhand","Khunti",2005,"Khunti2005",208,"Khunti",32.666668,50678,0.23
5709,"India","Jharkhand","Khunti",2006,"Khunti2006",208,"Khunti",82.5,51527,0.23
5710,"India","Jharkhand","Khunti",2007,"Khunti2007",208,"Khunti",36,63005,0.23
5711,"India","Jharkhand","Khunti",2008,"Khunti2008",208,"Khunti",55.333332,60472,0.23
5712,"India","Jharkhand","Khunti",2009,"Khunti2009",208,"Khunti",45,66465,0.23
5713,"India","Jharkhand","Khunti",2010,"Khunti2010",208,"Khunti",49.333332,76134,0.23
5714,"India","Jharkhand","Khunti",2011,"Khunti2011",208,"Khunti",28,80157,0.23
5715,"India","Jharkhand","Khunti",2012,"Khunti2012",208,"Khunti",80.5,87242,0.23
5716,"India","Jharkhand","Khunti",2013,"Khunti2013",208,"Khunti",78.199997,87874,0.23
5726,"India","Bihar","Kishanganj",2004,"Kishanganj2004",74,"Kishanganj",29.333334,70167,0.24
5727,"India","Bihar","Kishanganj",2005,"Kishanganj2005",74,"Kishanganj",26.666666,68419,0.24
5729,"India","Bihar","Kishanganj",2007,"Kishanganj2007",74,"Kishanganj",25.6,84415,0.24
5730,"India","Bihar","Kishanganj",2008,"Kishanganj2008",74,"Kishanganj",20,97284,0.24
5731,"India","Bihar","Kishanganj",2009,"Kishanganj2009",74,"Kishanganj",24.666666,101938,0.24
5733,"India","Bihar","Kishanganj",2011,"Kishanganj2011",74,"Kishanganj",30.4,129521,0.24
5734,"India","Bihar","Kishanganj",2012,"Kishanganj2012",74,"Kishanganj",36.869999,134303,0.24
5735,"India","Bihar","Kishanganj",2013,"Kishanganj2013",74,"Kishanganj",15.333333,139961,0.24
5738,"India","Bihar","Kishanganj",2016,"Kishanganj2016",74,"Kishanganj",24.857143,163967,0.24
5739,"India","Bihar","Kishanganj",2017,"Kishanganj2017",74,"Kishanganj",20,177197,0.24
5740,"India","Bihar","Kishanganj",2018,"Kishanganj2018",74,"Kishanganj",12,195868,0.24
5750,"India","Karnataka","Kodagu",2009,"Kodagu2009",229,"Kodagu",22,218363,0.26
5754,"India","Karnataka","Kodagu",2013,"Kodagu2013",229,"Kodagu",24.764706,289086,0.26
5755,"India","Karnataka","Kodagu",2014,"Kodagu2014",229,"Kodagu",18.916666,300035,0.26
5757,"India","Karnataka","Kodagu",2016,"Kodagu2016",229,"Kodagu",23.454546,380537,0.26
5759,"India","Karnataka","Kodagu",2018,"Kodagu2018",229,"Kodagu",0,435701,0.26
5764,"India","Jharkhand","Koderma",2004,"Koderma2004",215,"Kodarma",26,53056,0.27
5769,"India","Jharkhand","Koderma",2009,"Koderma2009",215,"Kodarma",76,66465,0.27
5770,"India","Jharkhand","Koderma",2010,"Koderma2010",215,"Kodarma",81,76134,0.27
5771,"India","Jharkhand","Koderma",2011,"Koderma2011",215,"Kodarma",68,80157,0.27
5772,"India","Jharkhand","Koderma",2012,"Koderma2012",215,"Kodarma",24,87242,0.27
5773,"India","Jharkhand","Koderma",2013,"Koderma2013",215,"Kodarma",30.666666,87874,0.27
5784,"India","Nagaland","Kohima",2005,"Kohima2005",383,"Kohima",10,5986,0.21
5785,"India","Nagaland","Kohima",2006,"Kohima2006",383,"Kohima",15,6454,0.21
5803,"India","Assam","Kokrajhar",2005,"Kokrajhar2005",54,"Kokrajhar",24,48602,0.23
5804,"India","Assam","Kokrajhar",2006,"Kokrajhar2006",54,"Kokrajhar",15.333333,50797,0.23
5805,"India","Assam","Kokrajhar",2007,"Kokrajhar2007",54,"Kokrajhar",28.6,52968,0.23
5806,"India","Assam","Kokrajhar",2008,"Kokrajhar2008",54,"Kokrajhar",15.5,56123,0.23
5809,"India","Assam","Kokrajhar",2011,"Kokrajhar2011",54,"Kokrajhar",50,66942,0.23
5810,"India","Assam","Kokrajhar",2012,"Kokrajhar2012",54,"Kokrajhar",50,68579,0.23
5812,"India","Assam","Kokrajhar",2014,"Kokrajhar2014",54,"Kokrajhar",15.200001,75776,0.23
5813,"India","Assam","Kokrajhar",2015,"Kokrajhar2015",54,"Kokrajhar",11.2,86750,0.23
5814,"India","Assam","Kokrajhar",2016,"Kokrajhar2016",54,"Kokrajhar",20,92961,0.23
5824,"India","Karnataka","Kolar",2007,"Kolar2007",232,"Kolar",41.777779,203810,0.26
5826,"India","Karnataka","Kolar",2009,"Kolar2009",232,"Kolar",51.666668,218363,0.26
5830,"India","Karnataka","Kolar",2013,"Kolar2013",232,"Kolar",47.688347,289086,0.26
5833,"India","Karnataka","Kolar",2016,"Kolar2016",232,"Kolar",53.913044,380537,0.26
5835,"India","Karnataka","Kolar",2018,"Kolar2018",232,"Kolar",62.315788,435701,0.26
5836,"India","Maharashtra","Kolhapur",2000,"Kolhapur2000",328,"Kolhapur",45.166668,285492,0.21
5837,"India","Maharashtra","Kolhapur",2001,"Kolhapur2001",328,"Kolhapur",51.57143,295578,0.21
5838,"India","Maharashtra","Kolhapur",2002,"Kolhapur2002",328,"Kolhapur",53.5,315961,0.21
5840,"India","Maharashtra","Kolhapur",2004,"Kolhapur2004",328,"Kolhapur",66.484848,370023,0.21
5841,"India","Maharashtra","Kolhapur",2005,"Kolhapur2005",328,"Kolhapur",69.53846,423632,0.21
5842,"India","Maharashtra","Kolhapur",2006,"Kolhapur2006",328,"Kolhapur",30.559999,481983,0.21
5843,"India","Maharashtra","Kolhapur",2007,"Kolhapur2007",328,"Kolhapur",59.48148,538081,0.21
5844,"India","Maharashtra","Kolhapur",2008,"Kolhapur2008",328,"Kolhapur",31.368422,546533,0.21
5845,"India","Maharashtra","Kolhapur",2009,"Kolhapur2009",328,"Kolhapur",37.75,599338,0.21
5849,"India","Maharashtra","Kolhapur",2013,"Kolhapur2013",328,"Kolhapur",45.142857,782973,0.21
5850,"India","Maharashtra","Kolhapur",2014,"Kolhapur2014",328,"Kolhapur",47.257141,831025,0.21
5851,"India","Maharashtra","Kolhapur",2015,"Kolhapur2015",328,"Kolhapur",42.764706,897225,0.21
5852,"India","Maharashtra","Kolhapur",2016,"Kolhapur2016",328,"Kolhapur",49.828571,985933,0.21
5853,"India","Maharashtra","Kolhapur",2017,"Kolhapur2017",328,"Kolhapur",42.528225,1026049,0.21
5854,"India","Maharashtra","Kolhapur",2018,"Kolhapur2018",328,"Kolhapur",38.973793,1067752,0.21
5855,"India","West Bengal","Kolkata",2000,"Kolkata2000",622,"Kolkata",37.200001,151670,0.4
5856,"India","West Bengal","Kolkata",2001,"Kolkata2001",622,"Kolkata",50,162624,0.4
5857,"India","West Bengal","Kolkata",2002,"Kolkata2002",622,"Kolkata",74,168324,0.4
5859,"India","West Bengal","Kolkata",2004,"Kolkata2004",622,"Kolkata",36,190029,0.4
5860,"India","West Bengal","Kolkata",2005,"Kolkata2005",622,"Kolkata",47.5,201994,0.4
